,PROPERTIES PAGE,property_name,area,address,sell_price,rent_price,bedrooms,living_rooms,years,efficiency_ratio,lat,long
301,17,Celestial Heights,Celestial Heights ,Flat 27| Middle Floor|  Celestial Avenue 27| Phase 1| Celestial Heights| Celestial Heights ,4000,48000,4.0,2.0,10.0,76.0,22.3194779,114.186131
302,17,Arezzo,Western Mid-Levels ,Flat A|  Arezzo| Western Mid-Levels ,3700,48000,3.0,,4.0,,22.2816223,114.147865
303,17,The Long Beach,Olympic Station ,Flat B| High Floor|  Block 6| The Long Beach| Olympic Station ,2100,48000,,,14.0,75.0,34.050229,-118.2911404
304,17,Fu Tao Building,Argyle Street ,Flat D| High Floor|  Fu Tao Building| Argyle Street ,1600,48000,3.0,2.0,40.0,83.0,41.9716799,-87.7484664
305,17,The Regalia,Homantin/Kingspark ,Flat C| Low Floor|  Blk 3| The Regalia| Homantin/Kingspark ,2330,48000,3.0,2.0,23.0,80.0,22.318507,114.1755339
306,18,Mount Beacon,Yau Yat Chuen/Shek Kip Mei ,Flat D| Low Floor|  Block 6| Mount Beacon| Yau Yat Chuen/Shek Kip Mei ,3680,48000,4.0,2.0,13.0,76.0,22.3312462,114.1744039
307,18,Mount Beacon,Yau Yat Chuen/Shek Kip Mei , 20 Cornwall Street (House)| Mount Beacon| Yau Yat Chuen/Shek Kip Mei ,30000,48000,,,13.0,71.0,22.3312462,114.1744039
308,18,3-3A Grampian Road,Kln Tong / Beacon Hill ,Low Floor|  3 Grampian Road| 3-3A Grampian Road| Kln Tong / Beacon Hill ,1236,48000,3.0,2.0,61.0,71.0,22.3369319,114.1763367
309,18,Wan Chai,Causeway Bay ,Flat D| Middle Floor|  The Morrison| Admiralty| Wan Chai| Causeway Bay ,950,48000,2.0,2.0,11.0,65.0,22.2859787,114.1914919
310,18,Kings Court,Western Mid-Levels ,High Floor|  King's Court| Kings Court| Western Mid-Levels ,2750,48000,3.0,2.0,43.0,71.0,22.2816223,114.147865
311,18,Park Central,Tseung Kwan O ,Flat D| High Floor|  Block 01| Phase 2| Park Central| Tseung Kwan O ,880,18000,,,16.0,75.0,22.3119357,114.2568776
312,18,Residence Oasis,Tseung Kwan O ,Flat D| High Floor|  Block 7| Residence Oasis| Tseung Kwan O ,920,18000,,,14.0,75.0,22.3119357,114.2568776
313,18,Tak Bo Garden,Amoy/Kowloon Bay ,Flat H3| High Floor|  Block H| Tak Bo Garden| Amoy/Kowloon Bay ,520,18000,,,34.0,71.0,24.479833,118.089425
314,18,Verbena Heights,Tseung Kwan O ,Flat E| Low Floor|  Block 6| Verbena Heights| Tseung Kwan O ,730,18000,,,21.0,,22.3119357,114.2568776
315,18,Corinthia By The Sea,Tseung Kwan O ,Flat F|  Block 8| Corinthia By The Sea| Tseung Kwan O ,720,18000,,,3.0,,22.3119357,114.2568776
316,18,Taikoo Shing,Taikoo Shing ,Flat H| Low Floor|  Yee Shan Mansion| Kao Shan Terrace| Taikoo Shing| Taikoo Shing ,1150,24800,2.0,2.0,40.0,86.0,22.2865471,114.2189883
317,18,The Giverny,Sai Kung ,Flat 081|  Hiram'S Highway (House)| The Giverny| Sai Kung ,3050,24800,3.0,2.0,14.0,65.0,22.383689,114.2707867
318,18,Whampoa Garden,Hung Hom/Whampoa ,Flat G| Low Floor|  Block 07| Site 5| Whampoa Garden| Hung Hom/Whampoa ,1250,24800,4.0,2.0,31.0,86.0,22.3055658,114.1887233
319,18,Mandarin Garden,Homantin/Kingspark ,Flat C| Low Floor|  Mandarin Gdn| Mandarin Garden| Homantin/Kingspark ,1200,24800,3.0,2.0,53.0,68.0,22.318507,114.1755339
320,18,The Pacifica,Lai Chi Kok ,Flat C| Low Floor|  Block 1| Phase 2| The Pacifica| Lai Chi Kok ,1300,24800,3.0,2.0,14.0,71.0,22.3377817,114.1359272
321,18,Manhattan Hill,Mei Foo ,Flat F| Middle Floor|  Block 3| Manhattan Hill| Mei Foo ,1250,24800,,,12.0,74.0,22.3366356,114.1402195
322,18,Alice Court,Kln Tong / Beacon Hill ,Flat A|  Block A| Alice Court| Kln Tong / Beacon Hill ,1800,24800,2.0,2.0,47.0,79.0,22.3369319,114.1763367
323,18,Centrepoint,Western/Sheung Wan Central ,Flat C| High Floor|  Centrepoint| Western/Sheung Wan Central ,2300,24800,2.0,2.0,7.0,70.0,37.0937489,-95.7127622
324,19,One Lasalle,Kln Tong / Beacon Hill , One Lasalle| Kln Tong / Beacon Hill ,8000,150000,4.0,2.0,10.0,73.0,22.3369319,114.1763367
325,19,Celestial Heights,Celestial Heights ,Flat 15| Low Floor|  Celestial Avenue 15| Phase 2| Celestial Heights| Celestial Heights ,3300,60000,4.0,2.0,9.0,77.0,22.3194779,114.186131
326,19,The Long Beach,Olympic Station ,Flat B| High Floor|  Block 6| The Long Beach| Olympic Station ,2080,60000,,,14.0,75.0,34.050229,-118.2911404
327,19,Laguna Verde,Hung Hom/Whampoa ,Flat A| Low Floor|  Tower 15| Costal Del Sol| Laguna Verde| Hung Hom/Whampoa ,4760,60000,5.0,2.0,19.0,80.0,22.3055658,114.1887233
328,19,Hung On Building,North Point & North Point Midlevel ,Flat D| Middle Floor|  Hung On Building| North Point & North Point Midlevel ,1380,60000,3.0,,47.0,77.0,37.1222422,-94.47484299999999
329,19,One Victory,Homantin/Kingspark ,Flat B| Middle Floor|  One Victory| Homantin/Kingspark ,900,60000,2.0,2.0,7.0,63.0,22.318507,114.1755339
330,19,The Pacifica,Lai Chi Kok ,Flat F| High Floor|  Block 7| Phase 2| The Pacifica| Lai Chi Kok ,900,60000,,,14.0,70.0,22.3377817,114.1359272
331,19,Cullinan West,Sham Shui Po ,Flat B| High Floor|  Tower 2B| Phase 2A| Cullinan West| Sham Shui Po ,1680,60000,3.0,2.0,1.0,,22.3285899,114.1602846
332,19,Heya Star,Cheung Sha Wan ,Flat B| High Floor|  Block 2| Heya Star| Cheung Sha Wan ,828,60000,1.0,,3.0,,22.3358055,114.1494892
333,19,Sorrento,Kowloon Station ,Flat E| High Floor|  Block 6| Phase 1| Sorrento| Kowloon Station ,3360,60000,3.0,1.0,16.0,76.0,22.304306,114.161475
334,19,Skypark,Mongkok ,Flat B1| Middle Floor|  Skypark| Mongkok ,1100,60000,1.0,,2.0,,22.3203648,114.169773
335,19,Boland Court,Kln Tong / Beacon Hill ,Flat F|  Phase 2| Boland Court| Kln Tong / Beacon Hill ,2200,60000,3.0,2.0,43.0,91.0,22.3369319,114.1763367
336,19,The Pacifica,Lai Chi Kok ,Flat C| Middle Floor|  Block 1| Phase 2| The Pacifica| Lai Chi Kok ,1190,60000,,,14.0,71.0,22.3377817,114.1359272
337,19,Banyan Garden,Lai Chi Kok ,Flat B| High Floor|  Block 6| Phase III| Banyan Garden| Lai Chi Kok ,880,60000,2.0,,14.0,75.0,22.3377817,114.1359272
338,19,Peak Garden Court,Yau Yat Chuen/Shek Kip Mei ,Middle Floor|  Peak Garden Court| Yau Yat Chuen/Shek Kip Mei ,1400,60000,2.0,2.0,23.0,78.0,22.3312462,114.1744039
339,19,Liberte,Lai Chi Kok ,Flat E| Low Floor|  Block 2| Liberte| Lai Chi Kok ,960,60000,2.0,2.0,15.0,78.0,22.3377817,114.1359272
340,19,The Austin,Jordan ,Flat B| Low Floor|  Tower 3 - T3A| The Austin| Jordan ,1100,60000,1.0,1.0,4.0,,30.585164,36.238414
341,19,The Long Beach,Olympic Station ,Flat D| Low Floor|  Block 2| The Long Beach| Olympic Station ,1100,60000,2.0,1.0,14.0,75.0,34.050229,-118.2911404
342,20,Banyan Garden,Lai Chi Kok ,Flat D| High Floor|  Block 1| Phase I| Banyan Garden| Lai Chi Kok ,830,60000,2.0,2.0,16.0,73.0,22.3377817,114.1359272
343,20,The Long Beach,Olympic Station ,Flat B| High Floor|  Block 6| The Long Beach| Olympic Station ,1900,60000,3.0,1.0,14.0,75.0,34.050229,-118.2911404
344,20,East Point City,Tseung Kwan O ,Flat F| Middle Floor|  Block 5| East Point City| Tseung Kwan O ,770,60000,2.0,2.0,22.0,79.0,22.3119357,114.2568776
345,20,The Arch,Kowloon Station ,Flat E| Low Floor|  Tower 2 (Star Tower)| The Arch| Kowloon Station ,2200,60000,2.0,1.0,13.0,74.0,22.304306,114.161475
346,20,Harbour Green,Olympic Station ,Flat E| Middle Floor|  Block 1| Harbour Green| Olympic Station ,2400,60000,3.0,2.0,12.0,77.0,34.050229,-118.2911404
347,20,Lime Stardom,Mongkok ,Flat E|  Lime Stardom| Mongkok ,3000,60000,,,7.0,77.0,22.3203648,114.169773
348,20,Grand Austin,Tsim Sha Tsui ,Flat A|  Tower 3 - T3| Grand Austin| Tsim Sha Tsui ,4000,60000,3.0,1.0,4.0,,22.2988123,114.1721746
349,20,Park Summit,Tai Kok Tsui ,Flat E| Middle Floor|  Block 1| Park Summit| Tai Kok Tsui ,700,60000,1.0,2.0,6.0,77.0,22.3198474,114.1620857
350,20,Dragon Garden,Happy Valley/East Mid Level ,Flat D| Middle Floor|  Dragon Garden| Happy Valley/East Mid Level ,4500,60000,3.0,1.0,42.0,91.0,42.3486922,-72.5682945
351,20,One Silversea,Olympic Station ,High Floor|  Block 5| One Silversea| Olympic Station ,7230,60000,,,13.0,78.0,34.050229,-118.2911404
352,20,Twin Peaks,Tseung Kwan O ,Flat D| High Floor|  Tower 1| Twin Peaks| Tseung Kwan O ,700,60000,,,3.0,,22.3119357,114.2568776
353,20,Telford Gardens,Amoy/Kowloon Bay ,Flat 12| Middle Floor|  Block U| Telford Gardens| Amoy/Kowloon Bay ,800,60000,2.0,2.0,37.0,87.0,24.479833,118.089425
354,20,Eltanin．Square Mile,Tai Kok Tsui ,Flat H| Middle Floor|  Block 2| Eltanin．Square Mile| Tai Kok Tsui ,598,60000,1.0,2.0,2.0,,22.3198474,114.1620857
355,20,Mandarin Court,Argyle Street ,Flat 126A| Low Floor|  Block 5| Mandarin Court| Argyle Street ,1980,60000,3.0,2.0,56.0,89.0,41.9716799,-87.7484664
356,20,Kornhill,Quarry Bay ,Flat 11| Low Floor|  Block C| Kornhill| Quarry Bay ,1000,60000,2.0,2.0,33.0,82.0,22.2827206,114.2123009
357,20,Wan Chai,Causeway Bay ,Flat G| High Floor|  One Wanchai| Admiralty| Wan Chai| Causeway Bay ,2430,60000,3.0,2.0,6.0,73.0,22.2859787,114.1914919
358,20,The Sparkle,Lai Chi Kok ,Flat E| Middle Floor|  Block 2| The Sparkle| Lai Chi Kok ,928,60000,,,11.0,75.0,22.3377817,114.1359272
359,20,Royal Peninsula,Hung Hom/Whampoa ,Flat B| Low Floor|  Block 1| Royal Peninsula| Hung Hom/Whampoa ,2000,60000,4.0,2.0,18.0,76.0,22.3055658,114.1887233
360,21,The Pacifica,Lai Chi Kok ,Flat F| Low Floor|  Block 2| Phase 1| The Pacifica| Lai Chi Kok ,880,60000,,,14.0,70.0,22.3377817,114.1359272
361,21,Metro City,Tseung Kwan O ,Flat C| Low Floor|  Block 03| Phase 1| Metro City| Tseung Kwan O ,838,60000,2.0,2.0,22.0,71.0,22.3119357,114.2568776
362,21,Nan Fung Plaza,Tseung Kwan O ,Flat A| High Floor|  Block 6| Nan Fung Plaza| Tseung Kwan O ,990,60000,3.0,2.0,20.0,75.0,22.3119357,114.2568776
363,21,Hin Ming Court,Tseung Kwan O ,Flat 13| Middle Floor|  Hin Ming Court| Tseung Kwan O ,575,60000,,,23.0,,22.3119357,114.2568776
364,21,King Lai Court,Wong Tai Sin ,Flat 7| Middle Floor|  Block B| King Lai Court| Wong Tai Sin ,860,60000,3.0,2.0,29.0,78.0,37.7775324,-122.4637922
365,21,South Horizons,Ap Lei Chau ,Flat A| Low Floor|  Block 09| Phase 2| South Horizons| Ap Lei Chau ,1500,60000,3.0,2.0,26.0,79.0,22.2418581,114.1528532
366,21,Tim Po Court,Western Mid-Levels ,Middle Floor|  Block 43| Phase 2| Tim Po Court| Western Mid-Levels ,1125,60000,3.0,2.0,25.0,61.0,22.2816223,114.147865
367,21,Po Lam Estate,Tseung Kwan O ,Flat 2| Middle Floor|  Po Ning House| Po Lam Estate| Tseung Kwan O ,248,60000,,,31.0,,22.3119357,114.2568776
368,21,Chu Kee Building,North Point & North Point Midlevel ,Flat C| Middle Floor|  Chu Kee Building| North Point & North Point Midlevel ,580,60000,1.0,,45.0,,37.1222422,-94.47484299999999
369,21,Harbour Green,Olympic Station ,Flat D| Low Floor|  Block 5| Harbour Green| Olympic Station ,1130,60000,,,12.0,77.0,34.050229,-118.2911404
370,21,Shan Kwong Towers,Happy Valley/East Mid Level ,Flat H| Middle Floor|  Shan Kwong Towers| Happy Valley/East Mid Level ,1320,32000,2.0,2.0,43.0,82.0,42.3486922,-72.5682945
371,21,Mei Foo Sun Chuen,Mei Foo ,Flat B| Middle Floor|  Broadway 117| Phase IV| Mei Foo Sun Chuen| Mei Foo ,780,32000,,,45.0,75.0,22.3366356,114.1402195
372,21,Southern Lodge,Cheung Sha Wan ,Flat B| High Floor|  Southern Lodge| Cheung Sha Wan ,1130,27000,3.0,,11.0,66.0,22.3358055,114.1494892
373,21,Whampoa Garden,Hung Hom/Whampoa ,Flat A| Middle Floor|  Block 06| Site 3| Whampoa Garden| Hung Hom/Whampoa ,1228,27000,4.0,2.0,32.0,88.0,22.3055658,114.1887233
374,21,The Victoria Towers,Tsim Sha Tsui ,Flat C| Middle Floor|  Block 3| The Victoria Towers| Tsim Sha Tsui ,2500,39000,2.0,1.0,16.0,72.0,22.2988123,114.1721746
375,21,Sea And Sky Court,Stanley/Tai Tam/Shek O , Sea And Sky Court| Stanley/Tai Tam/Shek O ,3000,39000,3.0,2.0,53.0,86.0,37.09024,-95.712891
376,21,Grand Court,Happy Valley/East Mid Level ,Flat B| Low Floor|  Grand Court| Happy Valley/East Mid Level ,2800,73000,3.0,2.0,37.0,52.0,42.3486922,-72.5682945
377,21,The Victoria Towers,Tsim Sha Tsui ,Flat E| Middle Floor|  Block 3| The Victoria Towers| Tsim Sha Tsui ,3200,73000,3.0,1.0,16.0,73.0,22.2988123,114.1721746
378,22,Ocean Shores,Tseung Kwan O ,Flat E| Low Floor|  Block 06| Phase 1| Ocean Shores| Tseung Kwan O ,900,73000,2.0,2.0,18.0,74.0,22.3119357,114.2568776
379,22,South Horizons,Ap Lei Chau ,Flat D| High Floor|  Block 09| Phase 2| South Horizons| Ap Lei Chau ,1380,73000,3.0,2.0,26.0,79.0,22.2418581,114.1528532
380,22,Savannah,Tseung Kwan O ,Flat F|  Block 2A| Savannah| Tseung Kwan O ,700,73000,,,2.0,,22.3119357,114.2568776
381,22,East Point City,Tseung Kwan O ,Flat C| High Floor|  Block 6| East Point City| Tseung Kwan O ,780,73000,2.0,2.0,22.0,79.0,22.3119357,114.2568776
382,22,Tycoon Court,Western Mid-Levels ,Flat 1| High Floor|  Block A| Phase 2| Tycoon Court| Western Mid-Levels ,2150,37000,2.0,,25.0,75.0,22.2816223,114.147865
383,22,Mei Foo Sun Chuen,Mei Foo ,Flat B| Low Floor|  Broadway 057| Phase III| Mei Foo Sun Chuen| Mei Foo ,768,37000,,,46.0,75.0,22.3366356,114.1402195
384,22,Wan Chai,Causeway Bay ,Flat 8| Middle Floor|  Wah To Building| Admiralty| Wan Chai| Causeway Bay ,592,37000,,,50.0,80.0,22.2859787,114.1914919
385,22,La Cite Noble,Tseung Kwan O ,Flat G| Middle Floor|  Block 3| La Cite Noble| Tseung Kwan O ,1038,37000,3.0,1.0,20.0,73.0,22.3119357,114.2568776
386,22,Lime Stardom,Mongkok ,Flat H| High Floor|  Lime Stardom| Mongkok ,760,37000,,,7.0,78.0,22.3203648,114.169773
387,22,Metro Harbour View,Tai Kok Tsui ,Flat A| Middle Floor|  Block 06| Phase 1| Metro Harbour View| Tai Kok Tsui ,688,37000,2.0,2.0,16.0,68.0,22.3198474,114.1620857
388,22,Metro Town,Tseung Kwan O ,Flat C| High Floor|  Block 8| Phase 2 (Le Point)| Metro Town| Tseung Kwan O ,1650,35000,4.0,2.0,11.0,75.0,22.3119357,114.2568776
389,22,Cullinan West,Sham Shui Po ,Flat K| Low Floor|  Tower 3B| Phase 3 (Cullinan West II)| Cullinan West| Sham Shui Po ,980,35000,,2.0,,,22.3285899,114.1602846
390,22,Marina Cove,Sai Kung , 380 Hiram's Highway (House)| Stage 5| Marina Cove| Sai Kung ,2780,35000,4.0,2.0,30.0,72.0,22.383689,114.2707867
391,22,Golden Phoenix Court,Western Mid-Levels ,Flat A| High Floor|  Golden Phoenix Court| Western Mid-Levels ,1050,35000,2.0,2.0,38.0,83.0,22.2816223,114.147865
392,22,Island Resort,Shau Kei Wan/Chai Wan ,Flat H| High Floor|  Block 7| Island Resort| Shau Kei Wan/Chai Wan ,1080,25000,3.0,2.0,18.0,68.0,22.278746,114.2286476
393,22,Wan Chai,Causeway Bay ,Flat C| Middle Floor|  Yoo Residence| Admiralty| Wan Chai| Causeway Bay ,1950,25000,2.0,2.0,3.0,71.0,22.2859787,114.1914919
394,22,Woodland Court,Western Mid-Levels ,Flat C| Middle Floor|  Woodland Court| Western Mid-Levels ,818,25000,1.0,,33.0,77.0,22.2816223,114.147865
395,22,Seymour,Western Mid-Levels ,Flat A| Low Floor|  Seymour| Western Mid-Levels ,5900,25000,5.0,2.0,7.0,74.0,22.2816223,114.147865
396,23,1 Tai Hang Road,Happy Valley/East Mid Level ,Flat A| Middle Floor|  1 Tai Hang Road| Happy Valley/East Mid Level ,2168,25000,3.0,2.0,28.0,80.0,42.3486922,-72.5682945
397,23,Lung Tak Court,Stanley/Tai Tam/Shek O ,Flat 7|  Block D| Lung Tak Court| Stanley/Tai Tam/Shek O ,780,19000,2.0,,18.0,75.0,37.09024,-95.712891
398,23,Telford Gardens,Amoy/Kowloon Bay ,Flat 16| Low Floor|  Block J| Telford Gardens| Amoy/Kowloon Bay ,758,19000,2.0,2.0,37.0,81.0,24.479833,118.089425
399,23,Fortress Garden,North Point & North Point Midlevel ,Flat A| Middle Floor|  Fu Bon Court| Fortress Garden| North Point & North Point Midlevel ,1330,30000,2.0,2.0,38.0,87.0,37.1222422,-94.47484299999999
400,23,Ridge Court,Repulse Bay & Shouson Hill ,High Floor|  Block C| Ridge Court| Repulse Bay & Shouson Hill ,9500,120000,3.0,2.0,56.0,77.0,22.245883,114.177979
401,23,Taikoo Shing,Taikoo Shing ,Flat A| High Floor|  Pine Mansion| Harbour View Gardens (West)| Taikoo Shing| Taikoo Shing ,3000,120000,4.0,2.0,36.0,90.0,22.2865471,114.2189883
402,23,One Kai Tak (I),Kai Tak ,Flat C| Middle Floor|  Tower 2| One Kai Tak (I)| Kai Tak ,1600,120000,3.0,2.0,2.0,,43.823099,-79.3964749
403,23,Nan Fung Sun Chuen,Quarry Bay ,Flat A| Low Floor|  Block 04| Nan Fung Sun Chuen| Quarry Bay ,980,21000,3.0,2.0,41.0,82.0,22.2827206,114.2123009
404,23,The Legend At Jardine's Lookout,Happy Valley/East Mid Level ,Flat A| High Floor|  Block 2| The Legend At Jardine's Lookout| Happy Valley/East Mid Level ,5000,21000,4.0,2.0,12.0,72.0,42.3486922,-72.5682945
405,23,Mei Foo Sun Chuen,Mei Foo ,Flat A| Low Floor|  Broadway 007| Phase I| Mei Foo Sun Chuen| Mei Foo ,998,21000,3.0,2.0,50.0,75.0,22.3366356,114.1402195
406,23,The Merton,Western/Sheung Wan Central ,Flat G| Low Floor|  Block 2| The Merton| Western/Sheung Wan Central ,1380,21000,2.0,2.0,14.0,73.0,37.0937489,-95.7127622
407,23,Taikoo Shing,Taikoo Shing ,Flat D| Low Floor|  Yuan Kung Mansion| Kam Din Terrace| Taikoo Shing| Taikoo Shing ,1450,21000,3.0,2.0,39.0,88.0,22.2865471,114.2189883
408,23,Lung Poon Court,Wong Tai Sin ,Flat 7| Middle Floor|  Block A| Lung Poon Court| Wong Tai Sin ,720,21000,2.0,2.0,32.0,74.0,37.7775324,-122.4637922
409,23,Grand Promenade,Sai Wan Ho ,Flat B| Low Floor|  Block 6| Grand Promenade| Sai Wan Ho ,2100,21000,3.0,2.0,13.0,72.0,22.2824738,114.2227035
410,23,Splendour Villa,Repulse Bay & Shouson Hill ,Flat C| Low Floor|  Splendour Villa| Repulse Bay & Shouson Hill ,8000,21000,2.0,,25.0,78.0,22.245883,114.177979
411,23,Manhattan Hill,Mei Foo ,Flat B| Middle Floor|  Block 2| Manhattan Hill| Mei Foo ,3850,75000,,,12.0,78.0,22.3366356,114.1402195
412,23,Residence Oasis,Tseung Kwan O ,Flat C| High Floor|  Block 1| Residence Oasis| Tseung Kwan O ,970,24500,,,14.0,75.0,22.3119357,114.2568776
413,23,The Merton,Western/Sheung Wan Central ,Flat D| Low Floor|  Block 3| The Merton| Western/Sheung Wan Central ,1380,29800,2.0,2.0,14.0,77.0,37.0937489,-95.7127622
414,24,1 Tai Hang Road,Happy Valley/East Mid Level ,Flat A| Middle Floor|  1 Tai Hang Road| Happy Valley/East Mid Level ,2168,29800,3.0,2.0,28.0,80.0,42.3486922,-72.5682945
415,24,Lung Tak Court,Stanley/Tai Tam/Shek O ,Flat 7|  Block D| Lung Tak Court| Stanley/Tai Tam/Shek O ,780,19000,2.0,,18.0,75.0,37.09024,-95.712891
416,24,Telford Gardens,Amoy/Kowloon Bay ,Flat 16| Low Floor|  Block J| Telford Gardens| Amoy/Kowloon Bay ,758,19000,2.0,2.0,37.0,81.0,24.479833,118.089425
417,24,Fortress Garden,North Point & North Point Midlevel ,Flat A| Middle Floor|  Fu Bon Court| Fortress Garden| North Point & North Point Midlevel ,1330,30000,2.0,2.0,38.0,87.0,37.1222422,-94.47484299999999
418,24,Ridge Court,Repulse Bay & Shouson Hill ,High Floor|  Block C| Ridge Court| Repulse Bay & Shouson Hill ,9500,120000,3.0,2.0,56.0,77.0,22.245883,114.177979
419,24,Taikoo Shing,Taikoo Shing ,Flat A| High Floor|  Pine Mansion| Harbour View Gardens (West)| Taikoo Shing| Taikoo Shing ,3000,120000,4.0,2.0,36.0,90.0,22.2865471,114.2189883
420,24,One Kai Tak (I),Kai Tak ,Flat C| Middle Floor|  Tower 2| One Kai Tak (I)| Kai Tak ,1600,120000,3.0,2.0,2.0,,43.823099,-79.3964749
421,24,Nan Fung Sun Chuen,Quarry Bay ,Flat A| Low Floor|  Block 04| Nan Fung Sun Chuen| Quarry Bay ,980,21000,3.0,2.0,41.0,82.0,22.2827206,114.2123009
422,24,The Legend At Jardine's Lookout,Happy Valley/East Mid Level ,Flat A| High Floor|  Block 2| The Legend At Jardine's Lookout| Happy Valley/East Mid Level ,5000,21000,4.0,2.0,12.0,72.0,42.3486922,-72.5682945
423,24,Mei Foo Sun Chuen,Mei Foo ,Flat A| Low Floor|  Broadway 007| Phase I| Mei Foo Sun Chuen| Mei Foo ,998,21000,3.0,2.0,50.0,75.0,22.3366356,114.1402195
424,24,The Merton,Western/Sheung Wan Central ,Flat G| Low Floor|  Block 2| The Merton| Western/Sheung Wan Central ,1380,21000,2.0,2.0,14.0,73.0,37.0937489,-95.7127622
425,24,Taikoo Shing,Taikoo Shing ,Flat D| Low Floor|  Yuan Kung Mansion| Kam Din Terrace| Taikoo Shing| Taikoo Shing ,1450,21000,3.0,2.0,39.0,88.0,22.2865471,114.2189883
426,24,Lung Poon Court,Wong Tai Sin ,Flat 7| Middle Floor|  Block A| Lung Poon Court| Wong Tai Sin ,720,21000,2.0,2.0,32.0,74.0,37.7775324,-122.4637922
427,24,Grand Promenade,Sai Wan Ho ,Flat B| Low Floor|  Block 6| Grand Promenade| Sai Wan Ho ,2100,21000,3.0,2.0,13.0,72.0,22.2824738,114.2227035
428,24,Splendour Villa,Repulse Bay & Shouson Hill ,Flat C| Low Floor|  Splendour Villa| Repulse Bay & Shouson Hill ,8000,21000,2.0,,25.0,78.0,22.245883,114.177979
429,24,Manhattan Hill,Mei Foo ,Flat B| Middle Floor|  Block 2| Manhattan Hill| Mei Foo ,3850,75000,,,12.0,78.0,22.3366356,114.1402195
430,24,Residence Oasis,Tseung Kwan O ,Flat C| High Floor|  Block 1| Residence Oasis| Tseung Kwan O ,970,24500,,,14.0,75.0,22.3119357,114.2568776
431,24,The Merton,Western/Sheung Wan Central ,Flat D| Low Floor|  Block 3| The Merton| Western/Sheung Wan Central ,1380,29800,2.0,2.0,14.0,77.0,37.0937489,-95.7127622
432,25,Wilton Place,Western Mid-Levels ,Flat A| Middle Floor|  Wilton Place| Western Mid-Levels ,1500,29800,2.0,2.0,21.0,74.0,22.2816223,114.147865
433,25,Wan Chai,Causeway... ,Flat F| Middle Floor|  Hennessy Road 475-477| East South Building| Admiralty| Wan Chai| Causeway... ,700,29800,2.0,,53.0,82.0,30.01910909999999,-90.1538668
434,25,The Coronation,Tsim Sha Tsui ,Flat E| High Floor|  Block 7| The Coronation| Tsim Sha Tsui ,1000,29800,1.0,1.0,6.0,77.0,22.2988123,114.1721746
435,25,Park Central,Tseung Kwan O ,Flat F| Low Floor|  Block 06| Phase 1| Park Central| Tseung Kwan O ,1100,29800,3.0,2.0,16.0,75.0,22.3119357,114.2568776
436,25,East Point City,Tseung Kwan O ,Flat D| Low Floor|  Block 8| East Point City| Tseung Kwan O ,910,29800,3.0,2.0,22.0,80.0,22.3119357,114.2568776
437,25,Residence Bel-Air,Pokfulam/Residence ,Flat B|  Block 6| Phase 6 (Bel-Air No.8)| Residence Bel-Air| Pokfulam/Residence ,2468,29800,2.0,,10.0,78.0,22.2679201,114.1290719
438,25,Fung Fai Court,Happy Valley/East Mid Level ,Flat D| Low Floor|  Fung Fai Court| Happy Valley/East Mid Level ,910,29800,2.0,1.0,41.0,80.0,42.3486922,-72.5682945
439,25,Lions Rise,Wong Tai Sin ,Flat B| Middle Floor|  Block 3B| Lions Rise| Wong Tai Sin ,1500,30000,4.0,2.0,7.0,77.0,37.7775324,-122.4637922
440,25,Corinthia By The Sea,Tseung Kwan O ,Flat G|  Block 6| Corinthia By The Sea| Tseung Kwan O ,1050,30000,,,3.0,,22.3119357,114.2568776
441,25,Telford Gardens,Amoy/Kowloon Bay ,Flat 5| Low Floor|  Block L| Telford Gardens| Amoy/Kowloon Bay ,820,30000,2.0,2.0,38.0,89.0,24.479833,118.089425
442,25,Vision City,Tsuen Wan ,Flat D| Middle Floor|  Block 5| Vision City| Tsuen Wan ,1100,30000,,,12.0,76.0,22.3699122,114.1144306
443,25,Twin Peaks,Tseung Kwan O ,Flat C|  Tower 2| Twin Peaks| Tseung Kwan O ,682,30000,,,3.0,,22.3119357,114.2568776
444,25,The Babington,Western Mid-Levels ,Flat A| Low Floor|  The Babington| Western Mid-Levels ,5800,108000,4.0,,9.0,72.0,22.2816223,114.147865
445,25,King Shan Court,Wong Tai Sin ,Flat 5| High Floor|  Block B| King Shan Court| Wong Tai Sin ,695,108000,3.0,2.0,36.0,84.0,37.7775324,-122.4637922
446,25,Yuk Ming Court,Tseung Kwan O ,Flat 14| Middle Floor|  Block A( Wai Ming Court )| Yuk Ming Court| Tseung Kwan O ,650,108000,,,23.0,73.0,22.3119357,114.2568776
447,25,Marina Cove,Sai Kung , 380 Hiram's Highway (House)| Stage 4| Marina Cove| Sai Kung ,3800,108000,3.0,2.0,30.0,72.0,22.383689,114.2707867
448,25,Upper East,To Kwa Wan ,Flat L|  Block 1A| Upper East| To Kwa Wan ,500,12000,,,,,22.3173373,114.1879691
449,25,Residence Bel-Air,Pokfulam/Residence , Bel-Air Rise (House)| Phase 3| Residence Bel-Air| Pokfulam/Residence ,33000,300000,4.0,,14.0,77.0,22.2679201,114.1290719
450,26,Island Harbourview,Olympic Station ,Flat A| Low Floor|  Block 10| Island Harbourview| Olympic Station ,1380,28000,2.0,2.0,19.0,75.0,34.050229,-118.2911404
